Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Sector,Scale,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
United States,US,USA,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio",Rubber and plastic products,Units,1.21523033747922,2.20414452875313,2.04293953151828,2.62301739208207,1.62970518914643,1.94982576144479,1.97238411193193,1.56455739503502,1.44338425855789,1.2763733481066,2.0414576938445,2.39078335524101,1.34127786159338,0.672981056288932
United States,US,USA,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio",Telecommunications,Units,0.195603168225561,0.33937385088426,0.293109286659745,0.38794959690391,0.193111510044105,0.246153536106176,0.284058641132089,0.228947182650303,0.202862609507976,0.187652548590144,0.357443850930965,0.312910572658357,0.185528596357086,0.0995228089802143
United States,US,USA,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio","Textiles, wearing apparel, leather and related products",Units,1.44432136622579,2.54907738582967,2.76307228628956,2.7410445293857,1.10816283038901,1.27679862253264,1.37599380679776,1.23578348651616,1.14242546374935,0.962258274837522,2.09055447238951,2.00323731513133,1.045778329731,0.605501494815308
United States,US,USA,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio",Warehousing and support activities for transportation,Units,2.04550613384468,4.34969732629829,4.51909803349726,5.52169617949397,3.1078498915465,4.67846718373472,5.07582878375742,4.13689125773747,3.91725903469839,3.47828337308822,6.35569272584248,5.32248861142546,3.06552683052203,1.77552336420552
United States,US,USA,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio","WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Units,0.0183133573080387,0.0524665992224531,0.0414941239830481,0.0508776393902933,0.0210420914248221,0.027345302775631,0.0705666426694851,0.0287756396006989,0.024163566599069,0.0205472082069622,0.0399963928270171,0.0346535727506087,0.0139821686231013,0.0119199386738157
United States,US,USA,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio",Water transport,Units,6.73957671471172,10.6743510403968,8.32027115729864,8.75501772646635,3.44390455415058,4.75998868152086,8.68515920618867,6.7213598959781,6.96585192429341,5.76676056778534,13.0150015281873,12.0498671154825,7.44416543288512,1.42477911643135
United States,US,USA,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio",Wholesale and retail trade; repair of motor vehicles,Units,1.23162854797004,2.42358379498,2.17252681632293,2.91372524038357,1.31476805569039,2.22022280875279,2.35860593269696,1.81480947078404,1.76259908605228,1.55207839248629,3.11025296543461,2.69568699848597,1.70373908877248,1.11909498821239
United States,US,USA,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio",Wood and products of wood and cork,Units,8.18601637284439,15.1572977006581,14.8206569616424,23.5279759586731,12.6262218215373,10.6766915231579,7.08559574545369,6.73430986901,5.20833932847716,4.98124254810646,12.0256169022928,12.5843012421103,7.68108138511247,3.98774759477516
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Accommodation and food services,Units,169354.531218296,165266.898033014,146245.669307908,157524.804607696,124582.780940551,120373.464105964,125235.707381437,128283.52210018,128788.737981456,138536.786939672,148899.952217657,148689.820120353,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises","Agriculture, forestry and fishing",Units,77302.7259698257,67467.6977743581,58952.317229122,66166.9621104883,55246.6040140966,52586.724068431,55443.8719415776,57461.0960079043,57181.5595295647,60787.6261259049,57246.1851010723,48719.5872230349,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises","Arts, entertainment, recreation and other service activities",Units,141266.189607906,140824.192503991,121337.351836059,134163.345251489,103067.651945335,97041.4198498437,96231.9801552556,98243.4774275367,100211.190136836,107844.589828552,113521.335724825,112924.499930088,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Basic metals,Units,2634.40935415956,3158.76786806153,1805.32311742933,1950.64560438841,1829.86168481697,2111.84152759615,2562.8195848033,1683.48432383868,2110.03142569,2273.56559200083,2396.96910082294,1886.62966157455,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Chemicals and pharmaceutical products,Units,117149.347212644,102862.675493613,102564.375928782,87983.9145418904,58264.6379570537,57434.7031504184,61221.9837584736,73753.8437684945,76645.7392169979,85138.5046956646,88540.372089606,93254.6924397357,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Coke and refined petroleum products,Units,95862.7395425821,90070.9321973345,50411.1361056055,139717.756361645,89150.9570649851,96034.6554029092,129830.337002366,158841.773366665,175616.702611457,133331.116358594,61346.4408655684,39265.6206687626,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises","Computer, electronic and optical products",Units,55865.3510328622,57939.0793941489,55921.5685302308,42773.6937743499,19858.5840356991,19858.6143076405,19758.4511170453,19788.4963001585,15485.1058302476,15690.9610161471,12621.9415754776,14417.333847794,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Construction,Units,648847.915437061,652413.183715789,470944.877804456,454552.596416084,350568.799005175,307020.012274539,291881.224961475,316636.843401773,334526.008755514,357293.054609611,404658.379517318,420158.39054192,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Education,Units,174625.021519738,155107.08021709,141385.319223211,145563.472721433,122693.467970217,122593.751255574,130573.199711162,124190.870542729,116690.303283947,118777.444816276,126677.457131661,116116.582357926,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Electrical equipment,Units,19008.2587500874,17172.0582311095,15728.0357418426,12487.3751861435,7866.23344396188,9973.70185991933,10847.246384913,9551.74596357224,8870.56794863673,10462.3765846264,9184.50318604257,7532.24717019818,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises","Electricity, gas, water supply, sewerage, waste and remediation services",Units,737070.917793688,726701.661963993,740923.415747295,722848.002288446,674355.85620643,531579.272065435,551826.704862996,534741.401784777,553330.93521975,609298.821610625,654303.740705814,678825.579635687,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Fabricated metal products,Units,22891.1973813995,26705.5297784301,22557.4955259311,20785.40893967,14482.9364953552,14668.2444235319,15346.2266032438,19812.181097283,21303.773919197,22731.1390237315,21189.4797416373,19925.9226914255,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Financial and insurance activities,Units,85913.377633546,73291.3119814445,52829.8655351973,64085.276622869,49557.7831590878,52231.7701311378,51941.4413220808,45892.3436530539,50621.2183388253,51598.1462291765,56812.5924132306,52941.319177687,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises","Food products, beverages and tobacco",Units,270126.044956387,236752.364136904,199669.603576705,228136.329924303,205919.579323005,192293.580213243,198517.344719617,208258.092651321,205964.826339342,219729.690548969,218421.452301142,203819.198981887,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Human health and social work,Units,359548.795034365,344216.128369414,306711.615679541,320658.732943676,265188.166977022,271253.094622983,281086.14684174,287816.388836227,282125.149731558,287540.813203688,314464.380180365,310942.182713491,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",IT and other information services,Units,75560.0265356361,67295.640167005,58883.043778093,54270.5644478866,46066.1024699051,49042.1973999287,56310.6446411326,64489.7440148646,62268.1164442163,63073.7946433598,65952.8806480366,67643.9963839393,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises","Machinery and equipment, nec",Units,49859.6515656469,49911.0454070482,41844.8628291945,36537.2683502531,23779.3688607299,28467.3288233832,32937.4284896535,42116.775890848,40635.4046709651,43318.780558996,35972.8991056562,30702.0282690876,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises",Mining and quarrying,Units,31426.2945506899,38636.0167335002,2636.56987900394,50888.0517986968,22657.5059231513,27161.7692702915,28971.4949374517,37417.0640455078,43750.8368681099,49256.7423346711,34531.4746873498,25736.9699755528,,
United States,US,USA,CO2 emissions in output of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIOD,CO2 Emissions in Output; Of which: Output of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Output, Of which: Output of Domestic Controlled Enterprises","Motor vehicles, trailers and semi-trailers",Units,68329.5194778622,77818.3653292789,51857.6527908623,58209.7559176723,41610.1601399428,56824.5055800825,59931.7215040312,58904.5928224676,70430.8152799644,79643.0307971799,108380.773989961,100344.940323809,,
