RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
394651,259,"Greenville, NC",msa,NC,37.0,35.0,36.0,37.0,40.0,41.0,40.0,41.0,41.0,40.0,35.0,35.0,39.0,37.0,37.0,39.0,38.0,39.0,41.0,38.0,39.0,37.0,39.0,38.0,40.0,38.0,37.0,41.0,39.0,40.0,41.0,41.0,41.0,41.0,41.0,40.0,43.0,40.0,37.0,41.0,38.0,38.0,39.0,39.0,40.0,38.0,37.0,38.0,42.0,39.0,34.0,35.0,35.0,38.0,39.0,34.0,35.0,36.0,35.0,35.0,38.0,34.0,33.0,33.0,36.0,37.0,36.0,32.0,33.0,33.0,32.0,32.0
394428,260,"Burlington, NC",msa,NC,32.0,27.0,32.0,36.0,33.0,36.0,32.0,38.0,40.0,37.0,38.0,38.0,38.0,38.0,34.0,39.0,39.0,37.0,39.0,39.0,41.0,38.0,37.0,42.0,40.0,39.0,37.0,39.0,39.0,40.0,38.0,40.0,39.0,42.0,38.0,38.0,42.0,42.0,34.0,36.0,40.0,37.0,39.0,37.0,38.0,38.0,35.0,36.0,41.0,35.0,35.0,35.0,33.0,38.0,35.0,35.0,32.0,35.0,37.0,35.0,33.0,36.0,33.0,34.0,35.0,37.0,35.0,34.0,37.0,34.0,32.0,33.0
395210,261,"Waterloo, IA",msa,IA,,,,,,,,,,,16.0,31.0,34.0,39.0,39.0,42.0,38.0,39.0,42.0,39.0,40.0,42.0,38.0,37.0,41.0,36.0,39.0,43.0,40.0,46.0,43.0,45.0,45.0,42.0,40.0,40.0,42.0,41.0,42.0,44.0,45.0,47.0,47.0,45.0,44.0,42.0,41.0,40.0,42.0,39.0,42.0,42.0,41.0,43.0,41.0,40.0,39.0,40.0,38.0,37.0,41.0,40.0,39.0,38.0,40.0,41.0,40.0,40.0,39.0,37.0,39.0,40.0
394553,263,"East Stroudsburg, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,48.0,53.0,43.0,30.0,35.0,42.0,44.0,41.0,43.0,48.0,42.0,44.0,48.0,49.0,40.0,49.0,41.0,42.0,43.0,44.0,40.0,44.0,40.0,41.0,41.0,39.0,38.0,39.0,37.0,38.0,34.0,36.0,36.0,38.0,40.0,40.0,36.0,35.0,36.0
395007,264,"Pueblo, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,32.0,22.0,30.0,38.0,38.0,23.0,29.0,34.0,32.0,33.0,33.0,35.0,35.0,35.0,36.0,34.0,34.0,38.0,36.0,34.0,32.0,35.0,36.0,33.0,32.0,34.0,30.0,32.0,31.0,32.0,36.0,34.0,37.0,34.0,34.0,35.0,34.0,33.0,36.0,37.0,31.0
394392,265,"Blacksburg, VA",msa,VA,33.0,37.0,34.0,35.0,43.0,42.0,41.0,40.0,41.0,41.0,40.0,37.0,40.0,42.0,37.0,38.0,42.0,43.0,42.0,40.0,40.0,40.0,33.0,38.0,48.0,38.0,38.0,38.0,43.0,43.0,37.0,42.0,41.0,43.0,42.0,43.0,42.0,42.0,38.0,40.0,41.0,42.0,43.0,40.0,40.0,40.0,41.0,42.0,46.0,42.0,41.0,39.0,39.0,43.0,38.0,35.0,38.0,37.0,38.0,36.0,37.0,39.0,36.0,39.0,37.0,41.0,38.0,37.0,34.0,37.0,37.0,36.0
394731,267,"Kahului, HI",msa,HI,50.0,47.0,43.0,45.0,48.0,50.0,51.0,48.0,47.0,49.0,44.0,44.0,47.0,42.0,46.0,47.0,50.0,49.0,46.0,48.0,51.0,46.0,50.0,47.0,51.0,48.0,47.0,54.0,54.0,48.0,45.0,48.0,47.0,47.0,49.0,48.0,46.0,41.0,46.0,51.0,53.0,54.0,53.0,54.0,50.0,48.0,49.0,48.0,54.0,49.0,48.0,49.0,51.0,51.0,46.0,47.0,44.0,45.0,45.0,44.0,44.0,45.0,44.0,44.0,43.0,45.0,45.0,45.0,43.0,40.0,41.0,42.0
394720,268,"Janesville, WI",msa,WI,29.0,24.0,28.0,29.0,24.0,28.0,24.0,28.0,18.0,24.0,26.0,25.0,26.0,26.0,24.0,26.0,27.0,24.0,31.0,26.0,26.0,30.0,26.0,27.0,25.0,19.0,21.0,29.0,34.0,30.0,27.0,32.0,26.0,28.0,27.0,23.0,27.0,27.0,27.0,28.0,25.0,35.0,32.0,31.0,28.0,32.0,28.0,32.0,27.0,30.0,28.0,29.0,33.0,32.0,34.0,33.0,30.0,29.0,29.0,29.0,28.0,31.0,28.0,27.0,31.0,30.0,30.0,26.0,28.0,23.0,23.0,33.0
394393,270,"Bloomington, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,21.0,38.0,19.0,22.0,22.0,23.0,14.0,29.0,34.0,35.0,39.0,38.0,39.0,36.0,35.0,34.0,34.0,35.0,35.0,34.0,33.0,33.0,34.0,35.0,33.0,32.0,32.0,31.0,32.0,30.0,33.0,31.0,32.0,32.0,35.0,36.0,34.0,29.0,31.0,28.0,31.0,
394710,272,"Jackson, MI",msa,MI,37.0,34.0,36.0,37.0,37.0,35.0,35.0,35.0,37.0,36.0,34.0,37.0,39.0,42.0,33.0,27.0,34.0,38.0,39.0,34.0,36.0,37.0,38.0,37.0,38.0,36.0,32.0,41.0,40.0,39.0,37.0,39.0,40.0,39.0,39.0,44.0,42.0,36.0,38.0,39.0,39.0,41.0,38.0,21.0,38.0,35.0,22.0,33.0,44.0,35.0,28.0,29.0,27.0,29.0,28.0,21.0,27.0,32.0,30.0,33.0,38.0,31.0,31.0,30.0,30.0,29.0,32.0,30.0,31.0,34.0,32.0,34.0
395125,273,"State College, PA",msa,PA,,,,,,,,,,,,,,44.0,40.0,44.0,47.0,48.0,46.0,44.0,45.0,44.0,38.0,50.0,51.0,37.0,43.0,51.0,58.0,51.0,45.0,46.0,47.0,46.0,48.0,49.0,50.0,41.0,47.0,47.0,49.0,49.0,30.0,39.0,42.0,43.0,43.0,43.0,47.0,47.0,36.0,41.0,40.0,43.0,41.0,40.0,38.0,39.0,38.0,41.0,45.0,37.0,35.0,38.0,40.0,42.0,44.0,39.0,38.0,44.0,40.0,39.0
395079,274,"Sebastian, FL",msa,FL,39.0,33.0,33.0,34.0,34.0,39.0,36.0,28.0,29.0,38.0,42.0,32.0,33.0,30.0,32.0,33.0,34.0,34.0,33.0,35.0,36.0,26.0,27.0,28.0,33.0,27.0,30.0,34.0,33.0,27.0,26.0,26.0,18.0,33.0,39.0,37.0,36.0,36.0,39.0,42.0,41.0,41.0,42.0,38.0,39.0,38.0,37.0,36.0,39.0,35.0,35.0,35.0,35.0,36.0,36.0,35.0,34.0,34.0,33.0,31.0,37.0,33.0,35.0,36.0,37.0,39.0,36.0,36.0,35.0,36.0,32.0,30.0
394814,275,"Madera, CA",msa,CA,41.0,39.0,38.0,42.0,38.0,39.0,36.0,32.0,39.0,39.0,40.0,40.0,47.0,36.0,37.0,40.0,40.0,36.0,40.0,38.0,42.0,41.0,42.0,41.0,43.0,36.0,36.0,34.0,34.0,39.0,38.0,43.0,44.0,46.0,47.0,45.0,39.0,41.0,38.0,43.0,41.0,42.0,41.0,43.0,38.0,34.0,40.0,44.0,41.0,37.0,37.0,35.0,37.0,38.0,32.0,33.0,35.0,32.0,34.0,34.0,33.0,33.0,32.0,36.0,32.0,35.0,30.0,37.0,32.0,31.0,31.0,32.0
394523,276,"Decatur, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,29.0,35.0,38.0,38.0,37.0,38.0,39.0,46.0,44.0,41.0,36.0,36.0,21.0,30.0,40.0,39.0,39.0,36.0,40.0,36.0,38.0,37.0,36.0,39.0,38.0,35.0,33.0,33.0,34.0,34.0,35.0,36.0,34.0,35.0,36.0,28.0,35.0,35.0,33.0,31.0,33.0,36.0,32.0,33.0,32.0,33.0,34.0,32.0
394453,277,"Chambersburg, PA",msa,PA,45.0,41.0,37.0,38.0,34.0,39.0,42.0,43.0,41.0,42.0,40.0,40.0,41.0,44.0,42.0,42.0,40.0,43.0,42.0,41.0,42.0,43.0,41.0,40.0,44.0,41.0,41.0,45.0,53.0,51.0,42.0,45.0,44.0,36.0,46.0,45.0,48.0,47.0,42.0,44.0,41.0,45.0,43.0,44.0,41.0,40.0,42.0,44.0,47.0,39.0,37.0,39.0,38.0,41.0,40.0,44.0,40.0,38.0,35.0,40.0,38.0,38.0,37.0,37.0,37.0,36.0,41.0,37.0,37.0,37.0,36.0,32.0
395193,278,"Vineland, NJ",msa,NJ,,,,,,,,,,,,,,,42.0,40.0,37.0,41.0,36.0,38.0,36.0,37.0,37.0,43.0,42.0,31.0,38.0,37.0,43.0,42.0,43.0,38.0,37.0,28.0,42.0,43.0,50.0,38.0,41.0,42.0,47.0,45.0,51.0,48.0,43.0,42.0,43.0,41.0,46.0,37.0,38.0,41.0,41.0,41.0,35.0,40.0,38.0,33.0,37.0,39.0,32.0,34.0,35.0,34.0,39.0,39.0,39.0,39.0,38.0,41.0,37.0,31.0
394703,279,"Idaho Falls, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,26.0,29.0,27.0
394639,280,"Grand Junction, CO",msa,CO,27.0,31.0,33.0,34.0,35.0,35.0,35.0,35.0,33.0,34.0,35.0,34.0,34.0,33.0,28.0,33.0,34.0,34.0,34.0,34.0,36.0,37.0,38.0,35.0,33.0,31.0,33.0,38.0,35.0,31.0,34.0,34.0,27.0,33.0,38.0,36.0,32.0,31.0,34.0,34.0,35.0,36.0,34.0,34.0,35.0,35.0,34.0,35.0,37.0,34.0,33.0,33.0,34.0,33.0,34.0,33.0,33.0,32.0,32.0,30.0,33.0,32.0,33.0,33.0,32.0,34.0,35.0,31.0,34.0,32.0,33.0,32.0
394563,281,"Elizabethtown, KY",msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,32.0,48.0,34.0,42.0,43.0,42.0,40.0,43.0,52.0,24.0,38.0,43.0,40.0,39.0,41.0,43.0,42.0,39.0,40.0,42.0,41.0,48.0,42.0,37.0,37.0,39.0,36.0,37.0,33.0,33.0,32.0,35.0,33.0,32.0,27.0,35.0,35.0,38.0,38.0,36.0,34.0,34.0,35.0,38.0,28.0
394917,282,"Niles, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,23.0,32.0,27.0,34.0,29.0,30.0,37.0,25.0,25.0,30.0,24.0,28.0,30.0,28.0,28.0,24.0,18.0,31.0,40.0,33.0,22.0,32.0,26.0,28.0,27.0,20.0,30.0,35.0,35.0,36.0,37.0,32.0,36.0,35.0,34.0,37.0,37.0,35.0,36.0,36.0,36.0,37.0
394873,283,"Monroe, MI",msa,MI,37.0,35.0,35.0,36.0,36.0,38.0,37.0,36.0,39.0,41.0,38.0,35.0,39.0,31.0,35.0,34.0,35.0,37.0,38.0,37.0,37.0,37.0,38.0,40.0,38.0,32.0,34.0,38.0,43.0,36.0,39.0,40.0,42.0,42.0,40.0,45.0,42.0,38.0,37.0,38.0,39.0,37.0,35.0,36.0,33.0,35.0,31.0,33.0,34.0,32.0,29.0,29.0,29.0,32.0,30.0,30.0,32.0,30.0,30.0,30.0,30.0,28.0,28.0,26.0,25.0,26.0,27.0,30.0,29.0,27.0,26.0,28.0
395066,284,"Santa Fe, NM",msa,NM,31.0,23.0,35.0,34.0,40.0,39.0,41.0,40.0,39.0,37.0,38.0,36.0,45.0,37.0,39.0,39.0,37.0,40.0,38.0,37.0,39.0,38.0,39.0,40.0,44.0,37.0,40.0,39.0,40.0,40.0,39.0,39.0,40.0,40.0,40.0,43.0,40.0,43.0,37.0,37.0,38.0,40.0,39.0,40.0,39.0,40.0,40.0,39.0,45.0,41.0,36.0,37.0,36.0,35.0,35.0,35.0,38.0,38.0,37.0,37.0,37.0,40.0,34.0,34.0,34.0,36.0,32.0,36.0,34.0,33.0,34.0,35.0
394493,285,"Concord, NH",msa,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,40.0,41.0,45.0,37.0,39.0,22.0,37.0,48.0,48.0,41.0,45.0,44.0,44.0,47.0,48.0,46.0,49.0,46.0,49.0,44.0,45.0,46.0,48.0,47.0,39.0,43.0,43.0,41.0,43.0,43.0,42.0,40.0,39.0,44.0,38.0,42.0,41.0,40.0,43.0,39.0,37.0,39.0,42.0,39.0,40.0
394314,286,"Alexandria, LA",msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,24.0,40.0,45.0,42.0,43.0,41.0,41.0,40.0,41.0,38.0,40.0,43.0,41.0,37.0,37.0,36.0,40.0,37.0,34.0,31.0,31.0,36.0,37.0,37.0,38.0,37.0,35.0,33.0,37.0,37.0
395163,287,"Traverse City, MI",msa,MI,24.0,16.0,21.0,21.0,21.0,20.0,18.0,18.0,17.0,17.0,20.0,21.0,20.0,22.0,17.0,23.0,23.0,18.0,17.0,17.0,21.0,19.0,24.0,20.0,18.0,16.0,17.0,25.0,18.0,17.0,16.0,19.0,17.0,33.0,40.0,40.0,31.0,20.0,33.0,37.0,35.0,33.0,36.0,35.0,35.0,36.0,37.0,36.0,40.0,38.0,31.0,31.0,28.0,29.0,30.0,30.0,31.0,31.0,32.0,29.0,28.0,31.0,31.0,28.0,28.0,28.0,30.0,30.0,29.0,31.0,30.0,33.0
394359,288,"Bangor, ME",msa,ME,,,,,,,,,,,,28.0,33.0,42.0,39.0,44.0,40.0,40.0,42.0,42.0,37.0,44.0,36.0,35.0,40.0,35.0,41.0,38.0,37.0,43.0,39.0,41.0,26.0,38.0,45.0,47.0,49.0,43.0,46.0,46.0,43.0,35.0,40.0,42.0,44.0,44.0,43.0,46.0,42.0,39.0,41.0,40.0,40.0,41.0,40.0,40.0,37.0,38.0,37.0,38.0,38.0,43.0,38.0,34.0,38.0,40.0,38.0,35.0,38.0,38.0,38.0,37.0
394685,289,"Homosassa Springs, FL",msa,FL,37.0,34.0,37.0,38.0,39.0,38.0,37.0,37.0,37.0,37.0,38.0,35.0,36.0,37.0,34.0,37.0,37.0,38.0,39.0,36.0,36.0,36.0,35.0,39.0,37.0,35.0,36.0,38.0,38.0,37.0,39.0,38.0,40.0,40.0,39.0,37.0,40.0,38.0,38.0,39.0,37.0,40.0,42.0,39.0,38.0,39.0,35.0,38.0,37.0,37.0,35.0,37.0,35.0,35.0,37.0,36.0,35.0,34.0,34.0,33.0,34.0,31.0,33.0,35.0,33.0,37.0,34.0,35.0,34.0,33.0,32.0,32.0
394662,290,"Hanford, CA",msa,CA,,,,,,,,,,,,,31.0,28.0,32.0,26.0,37.0,39.0,34.0,35.0,36.0,34.0,40.0,38.0,38.0,30.0,31.0,38.0,34.0,39.0,40.0,43.0,43.0,39.0,45.0,51.0,45.0,36.0,40.0,39.0,38.0,48.0,40.0,42.0,39.0,33.0,38.0,40.0,37.0,35.0,32.0,40.0,35.0,36.0,34.0,32.0,32.0,35.0,37.0,31.0,33.0,25.0,30.0,33.0,36.0,34.0,31.0,34.0,33.0,33.0,34.0,36.0
394723,291,"Jefferson City, MO",msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,36.0,38.0,38.0,43.0,42.0,41.0,39.0,24.0,33.0,36.0,39.0,38.0,38.0,34.0,36.0,37.0,34.0,36.0,33.0,33.0,33.0,34.0,37.0,35.0,32.0,34.0,34.0,36.0,36.0,32.0,33.0,32.0,30.0,33.0
394598,292,"Florence, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,15.0,25.0,30.0,31.0,35.0,32.0,35.0,34.0,33.0,32.0,32.0,35.0,32.0
394537,293,"Dothan, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,41.0,42.0,40.0,41.0,32.0,32.0,40.0,40.0,46.0,47.0,47.0,46.0,35.0,41.0,36.0,41.0,45.0,36.0,43.0,39.0,42.0,32.0,36.0,37.0,31.0,36.0,36.0,37.0,30.0,22.0,30.0,29.0,31.0,29.0
394802,294,"London, KY",msa,KY,,,35.0,30.0,32.0,38.0,32.0,35.0,41.0,40.0,36.0,31.0,41.0,37.0,33.0,35.0,39.0,38.0,38.0,43.0,41.0,37.0,41.0,42.0,40.0,36.0,36.0,34.0,44.0,47.0,43.0,44.0,42.0,47.0,41.0,43.0,44.0,39.0,41.0,39.0,38.0,42.0,38.0,37.0,41.0,39.0,44.0,37.0,42.0,40.0,35.0,32.0,36.0,36.0,39.0,37.0,36.0,38.0,34.0,36.0,36.0,33.0,34.0,36.0,39.0,39.0,38.0,34.0,32.0,36.0,35.0,31.0
845167,296,"Ottawa, IL",msa,IL,39.0,43.0,37.0,39.0,44.0,41.0,41.0,41.0,44.0,44.0,42.0,45.0,41.0,44.0,43.0,38.0,41.0,44.0,42.0,39.0,42.0,42.0,43.0,45.0,49.0,42.0,42.0,44.0,42.0,44.0,44.0,42.0,46.0,47.0,48.0,45.0,42.0,39.0,41.0,42.0,44.0,44.0,45.0,42.0,42.0,43.0,43.0,42.0,44.0,39.0,41.0,39.0,37.0,40.0,41.0,36.0,37.0,36.0,35.0,37.0,42.0,37.0,36.0,33.0,34.0,39.0,39.0,35.0,37.0,39.0,39.0,36.0
395102,297,"Sioux City, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,30.0,34.0,46.0,46.0,45.0,50.0,46.0,43.0,46.0,42.0,43.0,47.0,42.0,45.0,46.0,43.0,40.0,42.0,41.0,45.0,38.0,42.0,42.0,39.0,45.0,39.0,41.0,40.0,43.0,38.0,37.0,45.0,37.0,39.0,40.0,39.0,43.0,44.0,39.0,43.0,36.0,38.0,33.0
395223,298,"Wichita Falls, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,26.0,26.0,25.0,30.0,30.0,31.0,26.0,27.0,26.0,27.0,31.0,25.0,24.0,35.0,33.0,34.0,31.0,37.0,31.0,32.0,26.0,35.0,27.0,31.0,23.0,31.0,24.0,26.0,28.0,28.0,26.0,26.0,26.0,24.0
394800,301,"Logan, UT",msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,27.0,28.0,31.0,33.0,31.0,30.0,29.0,29.0,32.0,30.0,33.0,32.0,28.0,31.0,29.0,28.0,29.0,28.0,26.0,29.0,28.0,29.0,32.0,32.0,29.0,30.0,34.0,29.0,30.0,32.0,27.0,29.0,29.0,28.0,31.0
394595,302,"Flagstaff, AZ",msa,AZ,43.0,36.0,34.0,37.0,40.0,37.0,36.0,34.0,36.0,37.0,35.0,33.0,38.0,35.0,34.0,36.0,35.0,37.0,35.0,36.0,36.0,36.0,36.0,38.0,39.0,34.0,36.0,39.0,33.0,35.0,36.0,35.0,38.0,41.0,41.0,37.0,41.0,33.0,33.0,36.0,34.0,36.0,35.0,36.0,38.0,38.0,37.0,37.0,39.0,32.0,32.0,33.0,34.0,32.0,31.0,32.0,33.0,32.0,33.0,37.0,38.0,35.0,38.0,34.0,29.0,33.0,32.0,29.0,30.0,33.0,30.0,28.0
395036,303,"Rocky Mount, NC",msa,NC,49.0,38.0,41.0,41.0,41.0,43.0,40.0,40.0,45.0,43.0,39.0,36.0,42.0,36.0,38.0,38.0,42.0,41.0,41.0,43.0,39.0,36.0,41.0,44.0,50.0,33.0,39.0,44.0,43.0,43.0,43.0,45.0,44.0,44.0,43.0,45.0,44.0,43.0,42.0,41.0,44.0,45.0,43.0,41.0,42.0,45.0,42.0,41.0,45.0,41.0,37.0,41.0,41.0,35.0,40.0,37.0,40.0,38.0,37.0,33.0,39.0,35.0,35.0,34.0,35.0,37.0,39.0,37.0,37.0,37.0,35.0,37.0
395000,304,"Pottsville, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,42.0,41.0,36.0,31.0,41.0,40.0,44.0,35.0,38.0,37.0,37.0,40.0,43.0,42.0,42.0,43.0,45.0,39.0,40.0,36.0,35.0,40.0,38.0,37.0,38.0,35.0,33.0,37.0,37.0,36.0,38.0,35.0,35.0,34.0,35.0,36.0,34.0,34.0,34.0,34.0,31.0,33.0
394515,305,"Dalton, GA",msa,GA,40.0,31.0,32.0,31.0,32.0,36.0,27.0,31.0,32.0,34.0,34.0,36.0,44.0,29.0,30.0,32.0,33.0,34.0,39.0,37.0,37.0,37.0,31.0,35.0,36.0,29.0,34.0,35.0,32.0,36.0,40.0,38.0,40.0,37.0,38.0,37.0,38.0,37.0,39.0,37.0,36.0,38.0,35.0,34.0,34.0,33.0,33.0,36.0,39.0,36.0,35.0,34.0,34.0,36.0,36.0,35.0,32.0,35.0,30.0,32.0,34.0,32.0,30.0,30.0,35.0,39.0,35.0,31.0,34.0,32.0,33.0,32.0
394783,306,"Lebanon, PA",msa,PA,43.0,38.0,39.0,43.0,39.0,42.0,38.0,40.0,41.0,39.0,39.0,45.0,41.0,40.0,43.0,40.0,45.0,46.0,45.0,43.0,44.0,44.0,44.0,39.0,45.0,39.0,45.0,48.0,,53.0,42.0,43.0,38.0,30.0,41.0,45.0,46.0,44.0,41.0,40.0,44.0,46.0,44.0,45.0,41.0,43.0,42.0,44.0,43.0,49.0,38.0,39.0,39.0,41.0,42.0,39.0,42.0,39.0,35.0,34.0,41.0,35.0,33.0,38.0,39.0,38.0,37.0,38.0,38.0,38.0,36.0,36.0
394880,307,"Morristown, TN",msa,TN,39.0,34.0,37.0,39.0,34.0,40.0,37.0,36.0,37.0,40.0,37.0,36.0,37.0,38.0,38.0,36.0,37.0,39.0,36.0,35.0,38.0,40.0,41.0,42.0,38.0,40.0,38.0,41.0,44.0,39.0,37.0,43.0,42.0,43.0,43.0,43.0,46.0,42.0,39.0,42.0,42.0,44.0,41.0,39.0,39.0,41.0,42.0,41.0,44.0,40.0,37.0,39.0,40.0,37.0,36.0,36.0,37.0,38.0,37.0,33.0,37.0,32.0,29.0,35.0,34.0,33.0,37.0,38.0,35.0,35.0,37.0,33.0
395232,308,"Winchester, VA",msa,VA,46.0,29.0,27.0,30.0,28.0,32.0,35.0,38.0,37.0,37.0,36.0,37.0,40.0,36.0,36.0,37.0,35.0,41.0,36.0,36.0,37.0,36.0,41.0,44.0,37.0,41.0,37.0,40.0,42.0,42.0,42.0,41.0,39.0,33.0,40.0,41.0,43.0,39.0,38.0,38.0,38.0,37.0,39.0,38.0,38.0,38.0,37.0,36.0,42.0,40.0,36.0,33.0,32.0,35.0,35.0,35.0,37.0,36.0,34.0,34.0,37.0,31.0,33.0,32.0,35.0,35.0,34.0,35.0,33.0,34.0,34.0,34.0
395221,309,"Wheeling, WV",msa,OH,,,31.0,32.0,38.0,42.0,33.0,41.0,42.0,43.0,38.0,32.0,40.0,36.0,32.0,34.0,41.0,43.0,38.0,41.0,41.0,42.0,40.0,40.0,42.0,42.0,32.0,48.0,43.0,43.0,42.0,40.0,46.0,48.0,48.0,52.0,37.0,43.0,48.0,43.0,46.0,45.0,49.0,49.0,44.0,49.0,55.0,49.0,50.0,47.0,45.0,42.0,44.0,45.0,49.0,49.0,42.0,41.0,44.0,39.0,42.0,41.0,38.0,37.0,39.0,43.0,42.0,47.0,42.0,43.0,40.0,42.0
394879,310,"Morgantown, WV",msa,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,34.0,43.0,42.0,44.0,46.0,45.0,45.0,42.0,44.0,41.0,43.0
394756,311,"La Crosse, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,39.0,37.0,26.0,41.0,40.0,43.0,38.0,37.0,39.0,38.0,39.0,37.0,37.0,40.0,42.0,41.0,36.0,38.0,38.0,37.0,34.0,36.0,35.0,38.0,34.0,38.0,42.0,39.0,39.0,38.0,35.0,33.0,35.0
394900,312,"Napa, CA",msa,CA,40.0,33.0,31.0,35.0,33.0,33.0,30.0,32.0,29.0,30.0,32.0,30.0,32.0,31.0,34.0,31.0,31.0,32.0,32.0,32.0,33.0,35.0,32.0,36.0,37.0,30.0,32.0,31.0,32.0,32.0,33.0,34.0,35.0,38.0,33.0,39.0,36.0,33.0,30.0,26.0,28.0,31.0,29.0,29.0,32.0,30.0,32.0,32.0,34.0,29.0,26.0,26.0,25.0,26.0,27.0,28.0,24.0,25.0,25.0,30.0,27.0,27.0,23.0,25.0,25.0,25.0,25.0,22.0,23.0,23.0,24.0,27.0
395013,313,"Rapid City, SD",msa,SD,36.0,35.0,44.0,43.0,43.0,42.0,45.0,41.0,40.0,44.0,37.0,38.0,40.0,39.0,38.0,41.0,43.0,40.0,42.0,44.0,43.0,42.0,43.0,45.0,48.0,43.0,45.0,43.0,47.0,43.0,42.0,48.0,51.0,48.0,49.0,51.0,52.0,49.0,41.0,41.0,44.0,47.0,45.0,48.0,49.0,45.0,47.0,47.0,50.0,45.0,43.0,40.0,42.0,44.0,40.0,39.0,40.0,39.0,41.0,41.0,44.0,39.0,41.0,40.0,41.0,42.0,39.0,39.0,41.0,39.0,38.0,40.0
395139,314,"Sumter, SC",msa,SC,34.0,32.0,34.0,37.0,36.0,36.0,37.0,38.0,38.0,39.0,35.0,37.0,35.0,32.0,37.0,40.0,39.0,39.0,43.0,39.0,37.0,37.0,38.0,40.0,37.0,35.0,36.0,41.0,39.0,42.0,42.0,41.0,45.0,43.0,41.0,40.0,45.0,44.0,39.0,42.0,42.0,42.0,46.0,44.0,43.0,41.0,41.0,46.0,45.0,40.0,38.0,42.0,40.0,42.0,41.0,40.0,40.0,40.0,39.0,40.0,45.0,35.0,38.0,38.0,42.0,43.0,41.0,40.0,36.0,37.0,39.0,34.0
395117,316,"Springfield, OH",msa,OH,35.0,31.0,32.0,36.0,37.0,38.0,35.0,38.0,37.0,33.0,35.0,34.0,35.0,38.0,33.0,34.0,38.0,39.0,40.0,39.0,40.0,36.0,36.0,37.0,34.0,37.0,37.0,36.0,36.0,39.0,39.0,40.0,40.0,41.0,40.0,39.0,40.0,39.0,37.0,40.0,38.0,38.0,37.0,41.0,39.0,39.0,37.0,36.0,36.0,40.0,34.0,35.0,34.0,33.0,32.0,33.0,34.0,31.0,30.0,31.0,31.0,30.0,29.0,31.0,31.0,33.0,31.0,32.0,30.0,33.0,31.0,33.0
